gid,provincia,nombre,sector,ndomicilio,localidad,departamento,ubicacion,x,y
62299,Misiones,E.F.A. SAN ARNOLDO JANSSEN,Privado,PADRE AMANS LAKA - ACCESO SUR  HELVECIA ACCESO SUR -COLONIA HELVECIA,ESPERANZA,IGUAZU,APROXIMADA,"-54,60015086","-26,03057417"
62307,Misiones,ESC. DE COMERCIO Nº 08: GRANADERO LORENZO NAPUREY,Estatal,AVDA. LAS PALMERAS  MIGUEL LANUS RUTA NAC. N°12- KM 7 1/2,POSADAS,CAPITAL,APROXIMADA,"-55,89100982","-27,42913547"
62311,Misiones,INST. PRIVADO GENESIS,Privado,COMANDANTE MIÑO 2345 PAPINI COMANDANTE MIÑO N°2345,POSADAS,CAPITAL,APROXIMADA,"-55,91369747","-27,36735752"
62317,Misiones,ESC. NORMAL SUP. MARIANO MORENO,Estatal,Avda. 9 de julio 245 Chaquito Avda. 9 de Julio entre Colón y España,APOSTOLES,APOSTOLES,APROXIMADA,"-55,76019009","-27,91823245"
62322,Chaco,E.E.S. Nº 36 - MARTIN BUBER (ENS Nº 36),Estatal,AV.SARMIENTO 751 LA COLMENA B° LA COLMENA,FONTANA,SAN FERNANDO,APROXIMADA,"-59,0351126","-27,42039474"
62329,Entre Ríos,ESCUELA SECUNDARIA 10 HUMBERTO P. VICO,Estatal,AVDA. GIANELLO Y 1ERO. DE MAYO,GUALEGUAY,GUALEGUAY,APROXIMADA,"-59,30398507","-33,14902964"
62339,Neuquén,CENTRO PROVINCIAL DE ENSEÑANZA MEDIA   3,Estatal,COPAHUE 725 144 VIVIENDAS,ZAPALA,ZAPALA,PRECISA,"-70,06688971","-38,89398101"
62348,San Juan,13 DE JUNIO,Estatal,RUTA 40 ESTE 2615 VILLA MARIA,CHIMBAS,CHIMBAS,APROXIMADA,"-68,52007479","-31,47679311"
62350,San Juan,ALBERGUE JOSÉ MANUEL ESTRADA,Estatal,AV. MENDOZA SUR 855,RAWSON,RAWSON,APROXIMADA,"-68,52870679","-31,56890211"
62355,San Juan,INDUSTRIAL SAN JOSÉ,Privado,JUAN JUFRÉ ESTE 328  CONCEPCIÓN,SAN JUAN,CAPITAL,APROXIMADA,"-68,52189079","-31,52015111"
62356,San Juan,VICTORINA LENOIR DE NAVARRO,Estatal,9 DE JULIO S/N  MEDIA AGUA,VILLA MEDIA AGUA,SARMIENTO,APROXIMADA,"-68,39999998","-31,983333"
62360,San Juan,COLEGIO NACIONAL MONSEÑOR DOCTOR PABLO CABRERA,Estatal,SANTA FE ESTE 252,SAN JUAN,CAPITAL,APROXIMADA,"-68,52079179","-31,53662611"
62369,Buenos Aires,COLEGIO NUESTRA SEÑORA DE LA SALUD,Privado,TUYUTI E / ZENAVILLA Y R. MEJIA 45,JOSE MARIA EZEIZA,EZEIZA,APROXIMADA,"-58,51421093","-34,85416742"
62370,Córdoba,INSTITUTO GENERAL JOSE MARIA PAZ,Privado,M. MORENO Y DOCTOR SAPENE S/Nº  MONTE BUEY,MONTE BUEY,MARCOS JUAREZ,APROXIMADA,"-62,45686245","-32,91895872"
62371,Córdoba,INSTITUTO BERNARDINO RIVADAVIA,Privado,SARMIENTO 217  PORTEÑA,PORTEÑA,SAN JUSTO,APROXIMADA,"-62,064709","-31,013149"
62373,Córdoba,INSTITUTO MANUEL BELGRANO,Privado,MENDOZA 642 SUR TANCACHA,TANCACHA,TERCERO ARRIBA,PRECISA,"-63,97975695","-32,24648446"
62379,Córdoba,I.P.E.T.y M. Nº 59. 25 DE MAYO,Estatal,INTENDENTE M. MUÑOZ 117 LIBERTAD CRUZ ALTA,CRUZ ALTA,MARCOS JUAREZ,PRECISA,"-61,81131","-33,00966"
62381,Córdoba,INSTITUTO SECUNDARIO VELEZ SARSFIELD,Privado,HIPOLITO YRIGOYEN 757 CENTRO ALEJO LEDESMA,ALEJO LEDESMA,MARCOS JUAREZ,PRECISA,"-62,621961","-33,606773"
62382,Córdoba,I.P.E.M.y T. Nº 24,Estatal,JUJUY  MALVINAS ARGENTINAS II°SECCION MALVINAS ARGENTINAS II°SECCION,MALVINAS ARGENTINAS,COLON,APROXIMADA,"-64,053765","-31,38062999"
62390,Córdoba,INSTITUTO LA SALLE,Privado,RECTA MARTINOLI 6602 ARGUELLO B° ARGUELLO,CORDOBA,CAPITAL,APROXIMADA,"-64,25778652","-31,34804662"
62391,Córdoba,ESCUELA CASTELFRANCO BILINGÜE Y BICULTURAL,Privado,AVOGADRO 6499 VILLA BELGRANO B° VILLA BELGRANO,CORDOBA,CAPITAL,PRECISA,"-64,25748147","-31,35173438"
62397,Córdoba,INSTITUTO PADRE CLARET,Privado,AVENIDA  LA CORDILLERA 4950 PADRE CLARET B° PADRE CLARET,CORDOBA,CAPITAL,APROXIMADA,"-64,23861321","-31,35765646"
62399,Córdoba,I.P.E.M. Nº 175 PADRE GRENON,Estatal,CANDIDO GALVAN 1331 VILLA AZALAIS,CORDOBA,CAPITAL,APROXIMADA,"-64,15321524","-31,3772462"
62400,Córdoba,INSTITUTO DR. MANUEL LUCERO,Privado,LAVALLEJA 2257 ALTA CORDOBA,CORDOBA,CAPITAL,APROXIMADA,"-64,18250631","-31,38933359"
62401,Córdoba,I.P.E.M. Nº 86 GABRIELA MISTRAL,Estatal,HUMBERTO 1º 145 CENTRO entre Av.General Paz y R.Indarte,CORDOBA,CAPITAL,APROXIMADA,"-64,18412589","-31,40970073"
62402,Córdoba,INSTITUTO JOSE MARIA PAZ,Privado,AV. GENERAL PAZ 488 CENTRO BARRIO CENTRO,CORDOBA,CAPITAL,APROXIMADA,"-64,18437867","-31,40988833"
62407,Córdoba,INSTITUTO SECUNDARIO RICARDO PALMA,Privado,HENRY 5264 VILLA BELGRANO B°VILLA BELGRANO -AV.LAPLACE AL 5400,CORDOBA,CAPITAL,APROXIMADA,"-64,24794331","-31,36236486"
62409,Córdoba,INSTITUTO SAN LUIS GONZAGA,Privado,SANTA ROSA 2035 ALTO ALBERDI B° ALTO ALBERDI a dos cuadras  del Hospital de clinicas,CORDOBA,CAPITAL,APROXIMADA,"-64,20889154","-31,40504672"
62410,Córdoba,I.P.E.T. Nº 247 ING. CARLOS CASSAFFOUSTH,Estatal,DEAN FUNES 1511 ALBERDI B° ALBERDI,CORDOBA,CAPITAL,APROXIMADA,"-64,20436089","-31,41029017"
62412,Córdoba,I.P.E.T. Nº 129 HEROES DE MALVINAS,Estatal,AV.PETTIROSSI  1050 VILLA MARTINEZ edificio escolar dentro del predio de Aguas Cordobesas,CORDOBA,CAPITAL,APROXIMADA,"-64,24832774","-31,41565244"
62415,Córdoba,INSTITUTO LUTERANO CONCORDIA,Privado,AV. SANTA ANA 2011 ALTO ALBERDI BARRIO ALTO ALBERDI,CORDOBA,CAPITAL,APROXIMADA,"-64,21293445","-31,41644385"
62421,Córdoba,INSTITUTO MODELO DE JUEGOS Y DEPORTES RACING,Privado,GARAGLIO 2065 NUEVA ITALIA NUEVA ITALIA,CORDOBA,CAPITAL,APROXIMADA,"-64,14459786","-31,38956606"
62427,Córdoba,INSTITUTO NUEVO SIGLO,Privado,25 DE MAYO 1040 GENERAL PAZ A mitad de cuadra,CORDOBA,CAPITAL,APROXIMADA,"-64,16882921","-31,41574243"
62438,Buenos Aires,ESC. SECUNDARIA BASICA Nº44,Estatal,WARNES E/ PILCOMAYO Y CHUBUT S/N,LANUS OESTE,LANUS,APROXIMADA,"-58,41608561","-34,69194147"
62440,Córdoba,INSTITUTO VILLA EUCARISTICA (F.A.S.T.A.),Privado,CALLE PUBLICA  VILLA EUCARISTICA CNO. A SAN CARLOS KM 5 1/2,CORDOBA,CAPITAL,APROXIMADA,"-64,1792696","-31,47973464"
62445,Córdoba,INSTITUTO EDUCACIONAL SAN JORGE,Privado,AV. MAIPU 66 CENTRO B° CENTRO,CORDOBA,CAPITAL,APROXIMADA,"-64,17953462","-31,41670067"
62452,Buenos Aires,ESCUELA SECUNDARIA Nº25,Estatal,DEAN FUNES 4436,LANUS OESTE,LANUS,APROXIMADA,"-58,43425561","-34,7041096"
62453,Córdoba,I.P.E.M. Nº 43 PTE. HIPOLITO YRIGOYEN,Estatal,BRANDSEN 47 SAN MARTIN entre M.García y Av.C.Barros,CORDOBA,CAPITAL,APROXIMADA,"-64,1984505","-31,39781933"
62454,Córdoba,I.P.E.M. Nº 183 PEDRO B. PALACIOS,Estatal,REALICO 2407 CONGRESO ESQ.VILLA DOLORES,CORDOBA,CAPITAL,PRECISA,"-64,23486773","-31,46582848"
62457,Córdoba,INSTITUTO ESCUELA ADOLFO BIOY CASARES,Privado,PEREDO 1572 CUPANI B° CUPANI,CORDOBA,CAPITAL,PRECISA,"-64,208719","-31,42236"
62470,Córdoba,INSTITUTO SAN BUENAVENTURA,Privado,SAN MARTIN 250 CENTRO RIO CUARTO,RIO CUARTO,RIO CUARTO,PRECISA,"-64,3506","-33,1227"
62504,Córdoba,I.P.E.M. y T. Nº 280. AGUSTIN TOSCO,Estatal,GENERAL PAZ 550 JARDIN CORONEL MOLDES,CORONEL MOLDES,RIO CUARTO,PRECISA,"-64,60022","-33,617939"
62505,Córdoba,I.P.E.A. Nº 105 ALFONSINA STORNI,Estatal,AZCUENAGA 21 CENTRO GENERAL DEHEZA,GENERAL DEHEZA,JUAREZ CELMAN,PRECISA,"-63,78788628","-32,75613227"
62509,Córdoba,INSTITUTO EL SALVADOR,Privado,BELGRANO 301  SANTA ROSA DE RIO PRIMERO,SANTA ROSA DE RIO PRIMERO,RIO PRIMERO,APROXIMADA,"-63,40091824","-31,15607035"
62512,Córdoba,I.P.E.A. Nº 210 ING. VICTOR DES ROTOURS,Estatal,CALLE PUBLICA S/Nº  ALMAFUERTE,ALMAFUERTE,TERCERO ARRIBA,PRECISA,"-64,24120206","-32,20929542"
62515,Córdoba,I.P.E.A. Nº 217 ING. JOSE BARRIONUEVO,Estatal,BOULEVARD MARTIN ALLENDE  AMADEO SABATTINI VILLA DEL TOTORAL,VILLA DEL TOTORAL,TOTORAL,PRECISA,"-64,08115773","-30,70696688"
62516,Córdoba,INSTITUTO SAN ALBERTO Y SAN ENRIQUE,Privado,AV. OOSTENDORP 281 CENTRO SERRANO,SERRANO,PRESIDENTE ROQUE SAENZ PEÑA,APROXIMADA,"-63,5349","-34,47359999"
62521,Córdoba,I.P.E.T. Nº 54 JUAN ENRIQUE MULLER,Estatal,25 DE MAYO 1337  ONCATIVO,ONCATIVO,RIO SEGUNDO,PRECISA,"-63,67806081","-31,92047698"
62526,Córdoba,INSTITUTO SECUNDARIO YOCSINA,Privado,BRIGADIER SAN MARTIN 423 YOCSINA MALAGUEÑO,MALAGUEÑO,SANTA MARIA,APROXIMADA,"-64,36364635","-31,4459047"
62529,Córdoba,I.P.E.T. Nº 254 TRISTAN DE TEJEDA,Estatal,JUAN BAUTISTA ALBERDI 2200 ALVEAR VILLA DE SOTO,VILLA DE SOTO,CRUZ DEL EJE,PRECISA,"-64,98239308","-30,85941879"
62535,Córdoba,INSTITUTO EL SEMBRADOR,Privado,MERLO 700 VILLA LUJAN entre Los Prados y Villanueva,MINA CLAVERO,SAN ALBERTO,PRECISA,"-65,01190069","-31,72628629"
62540,Córdoba,INSTITUTO MONSEÑOR ESQUIU,Privado,MARIANO MORENO 749 CENTRO LA PARA,LA PARA,RIO PRIMERO,APROXIMADA,"-63,00342","-30,89392"
62541,Córdoba,I.P.E.A. Nº 292-AGR. LILIAN PRIOTTO,Estatal,CALLE PUBLICA   ADELIA MARIA P/RUTA PROVINCIAL N° 24,ADELIA MARIA,RIO CUARTO,PRECISA,"-64,02514672","-33,6229545"
62545,Córdoba,COLEGIO NUESTRA SEÑORA DEL VALLE,Privado,CALLE PUBLICA S/Nº  LOS GIGANTES,LOS GIGANTES,PUNILLA,APROXIMADA,"-64,77197","-31,40826"
62547,Córdoba,INSTITUTO LA INMACULADA,Privado,PASAJE LEON XIII 8626 VILLA RIVERA INDARTE B° VILLA RIVERA INDARTE,CORDOBA,CAPITAL,APROXIMADA,"-64,28624454","-31,33569881"
62548,Córdoba,INSTITUTO TECNICO JOSE HERNANDEZ,Privado,PABLO DE GUZMAN 131 MARQUES DE SOBREMONTE INST.ED.JOSEHERNANDEZ,CORDOBA,CAPITAL,APROXIMADA,"-64,20428084","-31,3675803"
62549,Buenos Aires,INSTITUTO JOSE MANUEL ESTRADA,Privado,892 E/841 Y 840 4051,SAN FRANCISCO SOLANO,QUILMES,APROXIMADA,"-58,30854998","-34,77517247"
62550,Buenos Aires,ESCUELA AGRARIA Nº1,Estatal,AVENIDA LA PLATA E/LAPRIDA Y ANDRADE S/N  EL DORADO,QUILMES OESTE,QUILMES,APROXIMADA,"-58,26908768","-34,74941195"
62552,Buenos Aires,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº1 PABELLÓN NACION,Estatal,ANDRADE Y DE ALVEAR 800,QUILMES OESTE,QUILMES,APROXIMADA,"-58,25559868","-34,74508517"
62553,Buenos Aires,ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 DON LUIS PIEDRABUENA,Estatal,CALLE 844 (E/CALLE 893 Y CALLE 894) 2257,SAN FRANCISCO SOLANO,QUILMES,APROXIMADA,"-58,30930387","-34,77818476"
62554,Buenos Aires,INSTITUTO AUSONIA,Privado,CONESA 319,QUILMES,QUILMES,APROXIMADA,"-58,25782128","-34,71710464"
62565,Buenos Aires,ESC. SECUNDARIA BASICA Nº41,Estatal,SAN LUIS 4016  LA PRIMAVERA,QUILMES OESTE,QUILMES,APROXIMADA,"-58,30523334","-34,73797031"
62566,Buenos Aires,ESCUELA DE EDUCACIÓN SECUNDARIA Nº34,Estatal,826 2518,SAN FRANCISCO SOLANO,QUILMES,APROXIMADA,"-58,32186773","-34,77064684"
62567,Buenos Aires,ESC. SECUNDARIA BASICA Nº24,Estatal,891 3121,SAN FRANCISCO SOLANO,QUILMES,APROXIMADA,"-58,31143307","-34,76921603"
62568,Buenos Aires,ESCUELA DE EDUCACIÓN SECUNDARIA Nº25,Estatal,339 E/ 384 Y 385 3551,QUILMES OESTE,QUILMES,APROXIMADA,"-58,28299461","-34,76137792"
62570,Buenos Aires,ESC. SECUNDARIA BASICA Nº69,Estatal,AV. DTO ALVAREZ Y ARMESTI S/N,BERNAL OESTE,QUILMES,APROXIMADA,"-58,34301189","-34,74023212"
62572,Buenos Aires,ESCUELA LA PROVIDENCIA,Privado,SAENZ PEÑA ESQ. CORRIENTES 1407,QUILMES OESTE,QUILMES,APROXIMADA,"-58,26369092","-34,72755916"
62573,Buenos Aires,INSTITUTO ALFONSINA STORNI,Privado,851 E/ 893 Y 894 2251,SAN FRANCISCO SOLANO,QUILMES,APROXIMADA,"-58,30542681","-34,78232125"
62599,Córdoba,INSTITUTO COLEGIO SAN JOSE,Privado,SOL DE MAYO 726 ALTO ALBERDI B° ALTO ALBERDI,CORDOBA,CAPITAL,PRECISA,"-64,21082873","-31,41773902"
62600,Córdoba,INSTITUTO DE SAN JOSE (H.H.DOMINICAS),Privado,MARIANO MORENO 108 ALBERDI B° ALBERDI,CORDOBA,CAPITAL,APROXIMADA,"-64,19794124","-31,41349177"
62602,Córdoba,INSTITUTO MUSICAL COLLEGIUM,Privado,CASEROS 963 ALBERDI B° ALBERDI,CORDOBA,CAPITAL,APROXIMADA,"-64,19761891","-31,41487385"
62608,Entre Ríos,PBRO.JOSE MARIA COLOMBO TECNICA 2,Estatal,9 DE JULIO 195,GUALEGUAYCHU,GUALEGUAYCHU,APROXIMADA,"-58,5137605","-33,00634074"
62614,Santa Fe,ESCUELA SUPERIOR DE COMERCIO NRO 49 CAPITÁN GENERAL URQUIZA,Estatal,BOULEVARD OROÑO 690 CENTRO,ROSARIO,ROSARIO,APROXIMADA,"-60,6529152","-32,94456192"
62617,Santa Fe,INST. SUPERIOR PART. INC. NRO 9045 ZONA OESTE,Privado,SUCRE 681 LUDUEÑA,ROSARIO,ROSARIO,APROXIMADA,"-60,68971512","-32,93790777"
62620,Salta,ESCUELA PROVINCIAL DE BELLAS ARTES TOMAS CABRERA,Estatal,AVENIDAD LUCRECIA BARQUET S/N  EL HUAICO,SALTA,CAPITAL,APROXIMADA,"-65,41371268","-24,78338141"
62624,Santa Fe,ESCUELA NRO 1 GENERAL SAN MARTIN,Estatal,BOULEVARD OVIDIO LAGOS 1000,CASILDA,CASEROS,PRECISA,"-61,15736746","-33,05313634"
62625,Entre Ríos,LA CAROLA N° 2 AGROTECNICA,Estatal,CASILLA CORREO N°8 - EJIDO NORTE,NOGOYA,NOGOYA,APROXIMADA,"-59,79084896","-32,35532131"
62662,Córdoba,INSTITUTO PEDRO IGNACIO DE  CASTRO BARROS (EX-NOCT.FEMENINO),Privado,SALTA 250 CENTRO BARRIO CENTRO,CORDOBA,CAPITAL,APROXIMADA,"-64,17741246","-31,4148411"
62667,Córdoba,INSTITUTO NUESTRA SEÑORA,Privado,INCA MANCO 3450 JARDIN ESPINOSA,CORDOBA,CAPITAL,APROXIMADA,"-64,17485176","-31,45443076"
62670,Córdoba,I.P.E.M. Nº 121 GOB. JUSTO PASTOR PAEZ MOLINA,Estatal,CAROLA LORENZINI 381 JERONIMO LUIS DE CABRERA entre Eusebone y B.Matienzo,CORDOBA,CAPITAL,APROXIMADA,"-64,17967862","-31,35580013"
62692,Córdoba,I.P.E.M. Nº 149 ALEJANDRO CARBO,Estatal,RIO GRANDE 500 RESIDENCIAL SANTA ROSA,CORDOBA,CAPITAL,PRECISA,"-64,207674","-31,47909673"
62693,Córdoba,I.P.E.T. y M. Nº 246 DR. AMADEO SABATTINI,Estatal,AVENIDA VELEZ SARSFIELD 1490 GUEMES,CORDOBA,CAPITAL,APROXIMADA,"-64,1930526","-31,43293241"
62697,Córdoba,I.P.E.M. Nº 6 JUAN FILLOY,Estatal,VIAMONTE 1005 GENERAL PAZ,CORDOBA,CAPITAL,APROXIMADA,"-64,16804219","-31,40495829"
62699,Córdoba,INSTITUTO SANTO TOMAS,Privado,CASEROS 745 ALBERDI entre CORRO y ARTIGAS,CORDOBA,CAPITAL,APROXIMADA,"-64,19498307","-31,41570212"
62701,Córdoba,INST. SUP. DE EDUCACION ARTISTICO MUSICAL DOMINGO ZIPOLI (EX IPEM 36),Estatal,MAESTRO MARCELO LOPEZ S/Nº  CIUDAD UNIVERSITARIA CIUDAD UNIVERSITARIA,CORDOBA,CAPITAL,PRECISA,"-64,19284766","-31,44032828"
62705,Córdoba,I.P.E.M. Nº 176 GRANADERO JOSE MARQUEZ,Estatal,AUGUSTO MARZANO 4500 SAN JAVIER,CORDOBA,CAPITAL,APROXIMADA,"-64,10380798","-31,45265489"
62707,Córdoba,ESCUELA INTEGRAL ARGENTINA MARIANO MORENO,Privado,24 DE SETIEMBRE 882 GENERAL PAZ,CORDOBA,CAPITAL,APROXIMADA,"-64,17110044","-31,41525427"
62714,Córdoba,INSTITUTO SEC. BRIG. MAYOR JUAN I. SAN MARTIN,Privado,MARIMON  ARGUELLO NORTE B° ARGUELLO NORTE,CORDOBA,CAPITAL,PRECISA,"-64,25661684","-31,32073073"
62728,Buenos Aires,INSTITUTO GENERAL SAN MARTIN,Privado,SAN MARTIN 164,DARREGUEIRA,PUAN,APROXIMADA,"-63,1615315","-37,68821792"
62731,Buenos Aires,INSTITUTO DON BOSCO,Privado,ZONA RURAL S/N  FORTIN MERCEDES,FORTIN MERCEDES,VILLARINO,APROXIMADA,"-62,7019586","-39,50718348"
62740,Río Negro,CENTRO DE EDUCACION MEDIA NRO.116,Estatal,LAS GOLONDRINAS 1682 NUEVO CENS 22,GENERAL ROCA,GENERAL ROCA,GPS,"-67,58536835","-39,00965539"
62747,Río Negro,CENTRO DE EDUCACION MEDIA NRO.71 MARIANO MORENO,Estatal,ESPAÑA Y BELGRANO   CEM 92,ALLEN,GENERAL ROCA,GPS,"-67,83190258","-38,97852492"
62751,Río Negro,CENTRO DE EDUCACION MEDIA NRO.18,Estatal,BARTOLOME MITRE Y JUAN MANUEL DE ROSAS  MITRE CENT 40  CUI 6200016,VIEDMA,ADOLFO ALSINA,GPS,"-63,00358639","-40,81813951"
62766,Tucumán,ESC. SECUNDARIA JOSE MARIANO GOMEZ,Estatal,SAN MARTIN Y ALVAREZ CONDARCO  25 DE MAYO SAN MARTIN Y ALVAREZ CONDARCO,LULES,LULES,APROXIMADA,"-65,35399137","-26,94798781"
62767,Buenos Aires,ESCUELA PARROQUIAL SANTA MARIA,Privado,TUCUMAN E/ BELGRANO Y 11 DE MAYO 295,SANTA MARIA,CORONEL SUAREZ,APROXIMADA,"-61,85163018","-37,55404105"
62768,Buenos Aires,ESC. SECUNDARIA BASICA Nº6,Estatal,BS.AS Y LOS STUD 3315  RAYO DE SOL,LONGCHAMPS,ALMIRANTE BROWN,APROXIMADA,"-58,40717028","-34,87766801"
62806,Córdoba,I.P.E.M. Nº 10 ROMA,Estatal,PADRE LOZANO 375 ALTO ALBERDI entre G.Reyna y J.E.Echeverría,CORDOBA,CAPITAL,APROXIMADA,"-64,21794575","-31,41022022"
62807,Córdoba,ESCUELA SECUNDARIA JEAN PIAGET,Privado,FRANCISCO TOLEDO 2175 AYACUCHO a 10 m. de Concejal Cabiche,CORDOBA,CAPITAL,APROXIMADA,"-64,17227816","-31,37780235"
62808,Córdoba,I.P.E.M. N° 311,Estatal,USUAHIA 2150 CABILDO BARRIO CABILDO,CORDOBA,CAPITAL,APROXIMADA,"-64,23531993","-31,48142991"
62810,Córdoba,LICEO MILITAR GENERAL PAZ,Estatal,AV. JUAN B. JUSTO 5858 LICEO,CORDOBA,CAPITAL,APROXIMADA,"-64,17591516","-31,34748845"
62813,Córdoba,INSTITUTO COLEGIO CONCORDIA,Privado,PEDRO VARGAS 260 INDUSTRIAL RIO CUARTO,RIO CUARTO,RIO CUARTO,PRECISA,"-64,3517","-33,1491"
62843,Córdoba,I.P.E.A. Nº 238 CARLOS MARIA MAMPAEY,Estatal,CORRIENTES   CAMINO A LA CUMBRECITA,VILLA GENERAL BELGRANO,CALAMUCHITA,APROXIMADA,"-64,57186285","-31,98391543"
62853,Córdoba,I.P.E.T. Nº 89 PAULA ALBARRACIN,Estatal,GUEMES 423  DEVOTO,DEVOTO,SAN JUSTO,APROXIMADA,"-62,30097561","-31,40226939"
62859,Córdoba,I.P.E.M.y.A. Nº 188 DR. ANTONIO PEREZ,Estatal,PAMPA  OESTE VILLA HUIDOBRO,VILLA HUIDOBRO,GENERAL ROCA,PRECISA,"-64,591621","-34,836941"
62873,Córdoba,INSTITUTO TRANSITO DE MARIA,Privado,IRINEO ALTAMIRANO 60 CENTRO VILLA CURA BROCHERO,VILLA CURA BROCHERO,SAN ALBERTO,PRECISA,"-65,0196692","-31,70553365"
62877,Córdoba,I.P.E.A. Nº 291,Estatal,Ruta Nacional 158   GENERAL CABRERA,GENERAL CABRERA,JUAREZ CELMAN,APROXIMADA,"-63,89034047","-32,81965042"
62882,Córdoba,INSTITUTO BACHILLERATO AGROTECNICO SAN JOSE,Privado,SAN MARTIN 485  VILLA DEL ROSARIO,VILLA DEL ROSARIO,RIO SEGUNDO,APROXIMADA,"-63,539378","-31,558145"
62885,Córdoba,I.P.E.M. Nº 326 MARIANO MORENO,Estatal,ALBERDI 283  FREYRE,FREYRE,SAN JUSTO,APROXIMADA,"-62,097676","-31,163444"
62888,Córdoba,INSTITUTO SECUNDARIO NOETINGER,Privado,MAESTRO GARCIA S/N°   NOETINGER,NOETINGER,UNION,PRECISA,"-62,30714662","-32,36750009"
62903,Córdoba,INSTITUTO MAESTRO HERBERT DIEHL,Privado,ITUZAINGO 658 NUEVA CORDOBA,CORDOBA,CAPITAL,APROXIMADA,"-64,18392648","-31,42754524"
62906,Córdoba,INSTITUTO JUAN BAUTISTA ALBERDI,Privado,AVELLANEDA 182 CENTRO VIAMONTE,VIAMONTE,UNION,APROXIMADA,"-63,0985493","-33,74649519"
62907,Córdoba,INSTITUTO NUESTRA SEÑORA DEL VALLE,Privado,PASAJE AVILA Y ZARATE 2051 VILLA LOS ANGELES B° VILLA LOS ANGELES,CORDOBA,CAPITAL,APROXIMADA,"-64,23923615","-31,36063356"
62916,Córdoba,INSTITUTO DR. DALMACIO VELEZ SARSFIELD,Privado,ALEJANDRO AGUADO 571 GENERAL BUSTOS B° GENERAL BUSTOS,CORDOBA,CAPITAL,PRECISA,"-64,17513","-31,396524"
62942,Córdoba,I.P.E.T. Nº 62 ALVAREZ CONDARCO,Estatal,ING. ALVAREZ CONDARCO 940 MOONS RIO SEGUNDO,RIO SEGUNDO,RIO SEGUNDO,PRECISA,"-63,90251582","-31,64766495"
62943,Córdoba,I.P.E.T.Y.M. Nº 108 CLOTILDE GUILLEN DE REZZANO,Estatal,LEANDRO N. ALEM ESQ. MISIONES   RIO SEGUNDO,RIO SEGUNDO,RIO SEGUNDO,PRECISA,"-63,90329079","-31,65872182"
63017,Buenos Aires,ESCUELA SECUNDARIA Nº7,Estatal,SAN MARTIN 663  BARRIO PARQUE ROMA,GLEW,ALMIRANTE BROWN,APROXIMADA,"-58,39677548","-34,89710965"
63028,Córdoba,I.P.E.M. Nº 140 DOMINGO F. SARMIENTO,Estatal,AVDA. FAUSTINO MOLINA 69 Rosedal BELL VILLE,BELL VILLE,UNION,PRECISA,"-62,69297222","-32,62745733"
63029,Córdoba,INST. GENERAL SAN MARTIN,Privado,TABLADA  CENTRO VILLA ALLENDE,VILLA ALLENDE,COLON,PRECISA,"-64,29538381","-31,29271684"
63031,Córdoba,I.P.E.M. Nº 144 MARIANO MORENO,Estatal,JOHN F. KENNEDY 486 RAMENVILLE RIO CEBALLOS,RIO CEBALLOS,COLON,PRECISA,"-64,31756197","-31,16671548"
63032,Córdoba,I.P.E.M. Nº 130 RAUL DEL LLANO,Estatal,DERQUI 635 CONDOR BAJO VILLA ALLENDE,VILLA ALLENDE,COLON,PRECISA,"-64,29884587","-31,28253552"
63041,Córdoba,INSTITUTO NUESTRA SEÑORA DEL HUERTO,Privado,25 DE MAYO 59 CENTRO BELL VILLE,BELL VILLE,UNION,PRECISA,"-62,68829536","-32,63041098"
63045,Córdoba,INSTITUTO NIVEL MEDIO RIO TERCERO,Privado,2 DE ABRIL 1175 BELGRANO RIO TERCERO,RIO TERCERO,TERCERO ARRIBA,PRECISA,"-64,12744605","-32,17602875"
63069,Córdoba,ESC. NORMAL SUPERIOR ARTURO CAPDEVILA,Estatal,ISLAS MALVINAS 779 ALTO DEL GIGANTE LA FALDA,LA FALDA,PUNILLA,PRECISA,"-64,49416676","-31,08628456"
63070,Córdoba,I.P.E.M. Nº 142 JOAQUIN VICTOR GONZALEZ,Estatal,SAN GERONIMO Y LAS AMERICAS S7N°  PARQUE JARDIN LA FALDA,LA FALDA,PUNILLA,PRECISA,"-64,48425622","-31,09713131"
63071,Córdoba,INSTITUTO TECNICO LA FALDA,Privado,CAPITAL FEDERAL 70 CENTRO LA FALDA,LA FALDA,PUNILLA,PRECISA,"-64,48362567","-31,09204321"
63073,Córdoba,INSTITUTO SAN CARLOS,Privado,INTENDENTE BOGACKI 499  MALAGUEÑO,MALAGUEÑO,SANTA MARIA,APROXIMADA,"-64,36068219","-31,46257833"
63091,Córdoba,I.P.E.T. Nº 110 MANUEL HIDALGO,Estatal,CALLE PUBLICA   CANTERAS QUILPO,CANTERAS DE QUILPO,CRUZ DEL EJE,GPS,"-64,69483145","-30,8575883"
63107,Córdoba,I.P.E.M. N° 142 - ANEXO DE PUESTO RAMALLO/PAMPA DE OLAEN,Estatal,CALLE PUBLICA   PUESTO RAMALLO POR PAMPA DE OLAEN. PARAJE TRES ARROYOS,LA FALDA,PUNILLA,GPS,"-64,54878139","-31,12094698"
